AT2G44050.1,1,36,0.021730223,"| Symbols: COS1 | 6,7-dimethyl-8-ribityllumazine synthase / DMRL synthase / lumazine synthase / riboflavin synthase | chr2:18224304-18225917 FORWARD LENGTH=227",46049,125605,134429,38183,31354,74919,67565,20752,26821,40516,28298,0.52,0.29,0.21584,0.11897,
AT5G17910.1,1,59,0.022310017,| Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein mat,68945,59648,28577,3355,1499,8724,2357,0,469,1954,237,0.08,0.01,0.05576,0.05125,
AT2G43750.1,1,43,0.022354566,"| Symbols: OASB, ACS1, CPACS1, ATCS-B | O-acetylserine (thiol) lyase B | chr2:18129604-18132322 REVERSE LENGTH=392",72225,166202,156170,222681,192593,544699,359046,109994,124611,167446,129143,2.51,1.01,0.0855,0.97139,
AT1G76680.1,1,29,0.023938705,"| Symbols: OPR1, ATOPR1 | 12-oxophytodienoate reductase 1 | chr1:28776982-28778271 FORWARD LENGTH=372",20831,7640,12246,34095,35065,18970,24711,21099,35015,54362,34612,2.08,2.67,0.04579,0.03849,
AT4G31480.1,1,21,0.025431041,"| Symbols:  | Coatomer, beta subunit | chr4:15264145-15267384 FORWARD LENGTH=948",11489,55843,69000,640,423,0,697,490,286,867,1049,0.01,0.01,0.12255,0.1236,
AT5G49910.1,1,120,0.026293705,"| Symbols: CPHSC70-2EAT SHOCK PROTEIN 70-2, HSC70-7, cpHsc70-2 | chloroplast heat shock protein 70-2 | chr5:20303470-20306295 FORWARD LENGTH=718",2462,0,994,3336,2396,24162,5624,67811,77135,42520,65179,7.71,54.82,0.22989,0.00329,
AT1G24280.1,1,20,0.026384931,| Symbols: G6PD3 | glucose-6-phosphate dehydrogenase 3 | chr1:8609495-8612383 FORWARD LENGTH=599,9476,59911,84406,177366,128685,369514,245593,105702,99544,165850,82320,4.49,2.21,0.03456,0.09063,
AT5G60160.1,1,109,0.026915132,| Symbols:  | Zn-dependent exopeptidases superfamily protein | chr5:24223887-24226783 REVERSE LENGTH=477,21241,73121,75457,28624,30074,91377,45840,6392,17085,18586,15656,0.87,0.25,0.75539,0.13686,
AT5G19150.1,1,41,0.027204489,| Symbols:  | pfkB-like carbohydrate kinase family protein | chr5:6426280-6428402 REVERSE LENGTH=365,7526,15254,54116,4147,4192,2377,4935,0,419,467,552,0.15,0.01,0.27079,0.22167,
AT2G25950.1,1,34,0.027276991,| Symbols:  | Protein of unknown function (DUF1000) | chr2:11068735-11070524 FORWARD LENGTH=204,61127,78009,53713,40078,36656,105364,74954,13467,18279,50856,16827,1,0.39,0.99915,0.01752,
AT5G55660.1,1,24,0.027598208,| Symbols:  | DEK domain-containing chromatin associated protein | chr5:22539375-22543142 FORWARD LENGTH=778,20487,28078,10499,13410,2311,16468,21441,1802,1994,6309,2764,0.68,0.16,0.38649,0.07802,
AT5G42740.1,1,16,0.027751798,| Symbols:  | Sugar isomerase (SIS) family protein | chr5:17136080-17140622 FORWARD LENGTH=560,54148,57922,33518,16414,7525,34528,25674,0,1126,2115,610,0.43,0.02,0.04389,0.02416,
ATCG00720.1,1,18,0.0277944,| Symbols: PETB | photosynthetic electron transfer B | chrC:74841-76292 FORWARD LENGTH=215,44615,55343,37682,28814,9874,7566,29308,13153,8782,19701,15538,0.41,0.31,0.01831,0.01344,
AT1G14320.1,1,23,0.029763491,"| Symbols: SAC52, RPL10, RPL10A | Ribosomal protein L16p/L10e family protein | chr1:4888270-4889408 FORWARD LENGTH=220",856,10859,18874,803,1667,1966,1579,8689,8962,12211,15983,0.15,1.12,0.23708,0.8356,
AT1G31160.1,1,29,0.030317897,| Symbols: HINT 2 | HISTIDINE TRIAD NUCLEOTIDE-BINDING 2 | chr1:11122880-11124106 REVERSE LENGTH=187,0,1533,836,9498,20114,5995,6123,13606,19236,32493,23031,13.21,27.97,0.06133,0.01211,
AT3G50360.1,1,63,0.030862859,"| Symbols: ATCEN2, CEN1, CEN2 | centrin2 | chr3:18674421-18675502 FORWARD LENGTH=169",1550,4120,16464,10410,10979,875,5601,29887,30099,53244,31535,0.94,4.91,0.94148,0.01102,
AT4G24830.1,1,20,0.031254221,| Symbols:  | arginosuccinate synthase family | chr4:12793085-12795857 REVERSE LENGTH=494,193,980,4680,141,0,0,0,0,47,54,113,0.02,0.03,0.30037,0.30378,
AT5G57130.1,1,23,0.033822734,| Symbols:  | Clp amino terminal domain-containing protein | chr5:23145291-23149395 FORWARD LENGTH=1028,40451,30018,38093,28792,8779,5176,10057,12278,18237,25926,19280,0.36,0.52,0.01564,0.01168,
AT5G10840.1,1,22,0.036210063,| Symbols:  | Endomembrane protein 70 protein family | chr5:3424910-3427797 REVERSE LENGTH=648,3965,40308,53521,0,0,117,654,120,373,723,0,0.01,0.01,0.16023,0.16109,
AT1G29900.1,1,56,0.038775147,| Symbols: CARB | carbamoyl phosphate synthetase B | chr1:10468164-10471976 FORWARD LENGTH=1187,48315,29700,21022,93166,141895,8292,33758,211800,193745,161762,167465,2.1,5.56,0.31834,0.00015,
AT3G54760.1,1,29,0.039250482,| Symbols:  | dentin sialophosphoprotein-related | chr3:20269659-20272037 REVERSE LENGTH=792,60345,31168,15376,5336,1880,2328,830,117,0,1514,1368,0.07,0.02,0.12817,0.11777,
AT2G25670.1,1,43,0.039794805,| Symbols:  | BEST Arabidopsis thaliana protein match is: copper ion binding (TAIR:AT4G32610.1); Has 43784 Blast hits to 26928 proteins in 1799 species: Archae - 86; Bacteria - 6347; Metazoa - 15971; Fungi - 5398; Plants - 1931; Viruses - 259; Other,150345,75038,95249,2662,0,378,2215,661,55,863,0,0.01,0,0.04246,0.04186,
AT2G26080.1,1,50,0.041550327,"| Symbols: AtGLDP2, GLDP2 | glycine decarboxylase P-protein 2 | chr2:11109330-11113786 REVERSE LENGTH=1044",5999,21879,6050,15590,18651,11359,17471,1356,6388,5581,6018,1.39,0.43,0.49249,0.3448,
AT1G62380.1,1,18,0.042513247,"| Symbols: ACO2, ATACO2 | ACC oxidase 2 | chr1:23082340-23084068 FORWARD LENGTH=320",11748,20037,25457,31642,23367,23354,34189,13189,18206,19561,13199,1.47,0.84,0.13962,0.5371,
AT5G25980.1,1,94,0.043716216,"| Symbols: TGG2, BGLU37 | glucoside glucohydrolase 2 | chr5:9072730-9075143 FORWARD LENGTH=467",94924,123184,116458,71019,61927,45776,60473,51441,77282,126106,101900,0.54,0.8,0.00976,0.28054,
AT5G19860.1,1,27,0.046440049,"| Symbols:  | Protein of unknown function, DUF538 | chr5:6714533-6715837 REVERSE LENGTH=181",0,3742,2820,50285,42405,11733,49453,27444,38709,47999,33957,17.59,16.93,0.02715,0.00278,
AT5G20290.1,1,31,0.047514165,| Symbols:  | Ribosomal protein S8e family protein | chr5:6851695-6853012 REVERSE LENGTH=222,63453,131582,196691,1669,2393,0,0,0,712,1386,617,0.01,0.01,0.07794,0.07761,
AT2G10940.1,1,36,0.048153642,| Symbols:  | Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein | chr2:4311160-4312035 REVERSE LENGTH=291,32741,75360,103808,21322,9365,29989,43528,1948,16672,24315,8721,0.37,0.18,0.15262,0.10062,
AT1G53580.1,1,31,0.049070681,"| Symbols: GLX2-3, ETHE1, GLY3 | glyoxalase II  3 | chr1:19991542-19993250 REVERSE LENGTH=294",0,724,0,6650,1377,0,3719,7368,17346,26073,15658,12.18,68.87,0.16063,0.02334,
AT3G15950.1,1,73,0.049460258,| Symbols: NAI2 | DNA topoisomerase-related | chr3:5397783-5402610 REVERSE LENGTH=772,373681,282938,151411,5372,1101,0,8531,6283,3873,14552,2934,0.01,0.03,0.05414,0.05524,
AT1G03870.1,1,70,0.05487664,| Symbols: FLA9 | FASCICLIN-like arabinoogalactan 9 | chr1:982625-983368 REVERSE LENGTH=247,291668,303882,35013,58955,108020,75996,185946,11726,34264,37536,45063,0.51,0.15,0.3622,0.17855,
AT3G26740.1,1,42,0.055648773,| Symbols: CCL | CCR-like | chr3:9827868-9828461 FORWARD LENGTH=141,756,10,474,3254,0,0,2516,30307,26921,28108,16273,3.49,61.42,0.31509,0.00396,
AT3G10620.1,1,58,0.055697498,"| Symbols: ATNUDX26, NUDX26 | nudix hydrolase homolog 26 | chr3:3320263-3321565 FORWARD LENGTH=216",10406,37930,40606,56479,82480,83223,109695,20075,36223,73779,47981,2.8,1.5,0.01464,0.36329,
AT3G44310.1,1,113,0.055719297,"| Symbols: NIT1, ATNIT1, NITI | nitrilase 1 | chr3:15986901-15988841 FORWARD LENGTH=346",0,3960,1603,834,761,0,945,50280,75755,62636,67346,0.34,34.52,0.40054,0.00095,
AT2G47400.1,1,167,0.055753816,"| Symbols: CP12-1, CP12 | CP12 domain-containing protein 1 | chr2:19446889-19447263 FORWARD LENGTH=124",693,1833,2298,814957,144951,108,859707,376749,607009,528078,474915,282.9,308.87,0.1349,0.00198,
AT1G12240.1,1,58,0.05723494,"| Symbols: ATBETAFRUCT4, VAC-INV | Glycosyl hydrolases family 32 protein | chr1:4153699-4157457 FORWARD LENGTH=664",88194,58893,26138,18412,6926,43586,31811,0,2253,4092,1084,0.44,0.03,0.20211,0.08895,
AT4G31990.1,1,26,0.057571798,"| Symbols: ASP5, AAT3, ATAAT1 | aspartate aminotransferase 5 | chr4:15471074-15473521 REVERSE LENGTH=453",1186,6909,8218,15619,14851,12154,26584,2430,7827,7464,8556,3.18,1.21,0.02839,0.68512,
AT4G01900.1,1,23,0.059659748,"| Symbols: PII, GLB1 | GLNB1 homolog | chr4:821736-823294 FORWARD LENGTH=196",15393,36564,22348,13306,15955,9392,14309,13100,17045,16449,12380,0.53,0.6,0.20102,0.24644,
AT3G02520.1,1,296,0.061809269,"| Symbols: GRF7, GF14 NU | general regulatory factor 7 | chr3:526800-527915 REVERSE LENGTH=265",48782,23467,18605,81377,104750,63849,59666,18044,41421,80706,40632,2.56,1.49,0.01972,0.39539,
AT4G01870.1,1,38,0.062391207,| Symbols:  | tolB protein-related | chr4:808473-810431 REVERSE LENGTH=652,21608,15473,8596,16446,12270,52691,51285,30733,50681,73729,46544,2.18,3.31,0.20067,0.02195,
AT5G37830.1,1,15,0.064134988,| Symbols: OXP1 | oxoprolinase 1 | chr5:15056635-15060525 REVERSE LENGTH=1266,806,21485,38009,3874,4169,4061,7459,749,2366,614,577,0.24,0.05,0.2928,0.21898,
AT5G10010.1,1,43,0.068432193,| Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: nucleolus; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein match i,45273,13910,21282,49779,32595,125664,55625,0,3027,6290,1782,2.46,0.1,0.15621,0.12364,
AT1G66100.1,1,93,0.088246506,| Symbols:  | Plant thionin | chr1:24605876-24606473 REVERSE LENGTH=134,2955,1657,1100,13316,3652,0,68390,338993,246672,306942,184820,11.21,141.45,0.30974,0.0043,
AT5G16710.1,1,27,0.098488088,| Symbols: DHAR3 | dehydroascorbate reductase 1 | chr5:5483312-5484926 FORWARD LENGTH=258,407093,239740,205218,312595,245844,808104,483466,205635,202940,246319,217564,1.63,0.77,0.26792,0.40152,
AT1G56190.1,1,254,0.099006619,| Symbols:  | Phosphoglycerate kinase family protein | chr1:21028403-21030454 FORWARD LENGTH=478,0,873,941,0,1457,5296,793,20015,28450,26913,27027,3.12,42.33,0.36013,0.00076,
AT1G49760.1,1,65,0.099830752,"| Symbols: PAB8, PABP8 | poly(A) binding protein 8 | chr1:18416740-18419753 FORWARD LENGTH=671",49135,58699,43647,27135,24272,49074,23095,31838,32603,57532,37676,0.61,0.79,0.04888,0.21543,
AT5G50250.1,1,39,0.106568724,| Symbols: CP31B | chloroplast RNA-binding protein 31B | chr5:20452677-20453965 REVERSE LENGTH=289,57086,78380,25238,23035,32614,95150,95557,20389,27610,18407,20989,1.15,0.41,0.76082,0.17437,
AT1G27090.1,1,19,0.108045799,| Symbols:  | glycine-rich protein | chr1:9404041-9406098 REVERSE LENGTH=420,33583,35941,43368,545,0,843,3964,0,542,1496,690,0.04,0.02,0.0037,0.00587,
AT5G34850.1,1,52,0.10947547,"| Symbols: ATPAP26, PAP26 | purple acid phosphatase 26 | chr5:13108475-13111217 REVERSE LENGTH=475",0,3551,23691,73094,46080,67603,72180,10950,21347,34390,18507,7.13,2.35,0.00336,0.24545,
AT3G57610.1,1,73,0.112822662,| Symbols: ADSS | adenylosuccinate synthase | chr3:21334519-21336603 REVERSE LENGTH=490,216937,240112,176377,83291,47348,339058,175305,91945,80862,68333,72425,0.76,0.37,0.50787,0.0138,
AT1G01050.1,1,28,0.113365056,"| Symbols: AtPPa1, PPa1 | pyrophosphorylase 1 | chr1:31382-32670 REVERSE LENGTH=212",5633,24642,28688,11096,5661,3609,19461,20723,27183,31506,20464,0.51,1.27,0.30938,0.54202,
AT4G03080.1,1,29,0.116139809,| Symbols: BSL1 | BRI1 suppressor 1 (BSU1)-like 1 | chr4:1359935-1365166 REVERSE LENGTH=881,3271,2632,96,4077,3116,22152,9768,336,2759,2451,881,4.89,0.8,0.17307,0.74933,
AT1G54780.1,1,51,0.131708519,| Symbols: TLP18.3 | thylakoid lumen 18.3 kDa protein | chr1:20439533-20440953 FORWARD LENGTH=285,129739,110834,63457,23814,9465,82447,49581,21883,39518,74242,29066,0.41,0.41,0.07332,0.06967,
AT3G05420.1,1,53,0.134471184,| Symbols: ACBP4 | acyl-CoA binding protein 4 | chr3:1561880-1567047 FORWARD LENGTH=668,12217,10280,3424,12475,10440,58286,45665,6135,12965,18895,8705,3.67,1.35,0.14853,0.46805,
AT1G32940.1,1,15,0.146383865,"| Symbols: ATSBT3.5, SBT3.5 | Subtilase family protein | chr1:11937634-11940856 FORWARD LENGTH=774",47411,16446,10252,11454,6030,42976,23801,54680,49759,32521,44217,0.85,1.83,0.80974,0.20673,
AT2G35410.1,1,34,0.157517276,| Symbols:  | RNA-binding (RRM/RBD/RNP motifs) family protein | chr2:14898341-14899590 FORWARD LENGTH=308,485235,316729,195743,153359,99582,276563,257563,182932,154325,181374,192037,0.59,0.53,0.24381,0.20532,
AT1G36240.1,1,17,0.180089458,| Symbols:  | Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein | chr1:13614890-13616233 FORWARD LENGTH=112,15405,92510,329120,33843,18932,14620,24495,41704,37855,51333,36715,0.16,0.29,0.32315,0.3862,
AT1G21850.1,1,23,0.198310566,| Symbols: sks8 | SKU5 similar 8 | chr1:7667803-7670530 REVERSE LENGTH=551,14482,18255,32018,54595,43446,21473,29196,26531,42262,23827,31355,1.72,1.44,0.14811,0.23171,
AT5G55160.1;AT5G55160.2,1,39,0.211190664,"| Symbols: SUM2, SUMO 2, SUMO2, ATSUMO2 | small ubiquitin-like modifier 2 | chr5:22383747-22384772 REVERSE LENGTH=103",0,237,713,555,474,170,40,464,1084,2845,850,0.98,4.14,0.97918,0.15688,
AT4G19880.1,1,35,0.219689775,| Symbols:  | Glutathione S-transferase family protein | chr4:10784691-10786376 REVERSE LENGTH=356,2582,10645,23734,5480,1941,6837,9409,1001,2481,8558,1467,0.48,0.27,0.40934,0.28108,
AT5G19230.1,1,161,0.237862885,| Symbols:  | Glycoprotein membrane precursor GPI-anchored | chr5:6467636-6468337 FORWARD LENGTH=189,347871,42832,49633,120353,85498,65246,212137,164554,240097,283680,203148,0.82,1.52,0.82519,0.53187,
AT3G19010.1,1,18,0.250576725,| Symbols:  | 2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein | chr3:6556306-6557862 REVERSE LENGTH=349,11619,7554,1570,17287,10078,46407,31145,0,4574,7122,4948,3.79,0.6,0.0909,0.46195,
AT5G25754.1,1,32,0.256437105,| Symbols:  | RNA polymerase I-associated factor PAF67 | chr5:8953564-8955511 FORWARD LENGTH=514,1009,28493,46897,2596,0,0,5585,2031,1134,888,0,0.08,0.04,0.22013,0.20799,
AT5G16050.1,1,330,0.258358817,"| Symbols: GRF5, GF14 UPSILON | general regulatory factor 5 | chr5:5244008-5245402 REVERSE LENGTH=268",775,0,3443,11342,8753,1329,0,7849,17643,22195,14929,3.81,11.13,0.25684,0.0132,
AT5G16390.1,1,56,0.299555162,"| Symbols: CAC1, CAC1A, BCCP, BCCP1 | chloroplastic acetylcoenzyme A carboxylase 1 | chr5:5361098-5363020 REVERSE LENGTH=280",2279422,1617462,1543385,998545,1022978,3218262,1293348,976361,1039075,1279142,1237488,0.9,0.62,0.7721,0.08908,
AT5G67360.1,1,51,0.323299689,| Symbols: ARA12 | Subtilase family protein | chr5:26872192-26874465 REVERSE LENGTH=757,99693,26912,14934,82875,69285,35987,80759,46771,39239,37284,36556,1.42,0.85,0.53955,0.81116,
AT2G43910.1,1,70,0.449857059,"| Symbols: ATHOL1, HOL1 | HARMLESS TO OZONE LAYER 1 | chr2:18184658-18186951 REVERSE LENGTH=227",6666,14414,88697,119674,72951,9438,59515,35948,55656,68979,46139,1.79,1.41,0.44756,0.62704,
AT2G19480.1,1,46,0.462157919,"| Symbols: NFA02, NFA2, NAP1;2 | nucleosome assembly protein 1;2 | chr2:8438601-8441040 FORWARD LENGTH=379",2423,7805,22520,27559,18439,3841,8721,12958,14837,28080,14345,1.34,1.61,0.66283,0.40415,
AT2G41090.1,1,23,0.498467304,| Symbols:  | Calcium-binding EF-hand family protein | chr2:17135823-17136618 FORWARD LENGTH=191,3472,3065,4759,3210,365,11833,7801,4167,6698,12463,8292,1.54,2.1,0.48327,0.09411,
AT3G49910.1,1,33,0.652751126,| Symbols:  | Translation protein SH3-like family protein | chr3:18504311-18504751 FORWARD LENGTH=146,0,17034,18217,0,1877,0,395,489,1555,6088,0,0.05,0.17,0.19717,0.23676,
AT3G63190.1,1,67,0.719477412,"| Symbols: RRF, HFP108, cpRRF, AtcpRRF | ribosome recycling factor, chloroplast precursor | chr3:23342861-23344640 REVERSE LENGTH=275",90746,67252,80899,76447,48338,262165,130155,65968,104345,107986,84740,1.62,1.14,0.37369,0.39216,
AT1G04410.1,1,33,0.795287021,| Symbols:  | Lactate/malate dehydrogenase family protein | chr1:1189418-1191267 REVERSE LENGTH=332,35428,54610,61384,54493,38379,33524,75960,43565,63073,54898,59706,1,1.1,0.99291,0.62116,
AT5G15530.1,1,54,0.814121241,"| Symbols: BCCP2, CAC1-B | biotin carboxyl carrier protein 2 | chr5:5038955-5040437 FORWARD LENGTH=255",56187,49187,45819,41536,46858,118086,52825,48023,52026,77111,47322,1.29,1.11,0.48205,0.4987,
